record_id,entity_id,source_type,source_title,source_date,source_url,source_document,source_row,department,locality,name,address,street,door,capacity,email,phone,certificate_number,certificate_year,director_technical,legal_name,rut
MIDES-181,ELP-0393,mides_certificado_social,Establecimientos con Certificado Social publicados por MIDES,2024-07-15,https://www.gub.uy/ministerio-desarrollo-social/etiqueta/otros/montevideo-establecimientos-larga-estadia-para-personas-mayores-certificado-social,Páginas departamentales MIDES,181,Montevideo,Montevideo,En Compañía,Arq. Horacio Acosta Y Lara 7286,Arq. Horacio Acosta Y Lara,7286,,,26058530,,,,,
MIDES-182,ELP-0692,mides_certificado_social,Establecimientos con Certificado Social publicados por MIDES,2024-07-15,https://www.gub.uy/ministerio-desarrollo-social/etiqueta/otros/montevideo-establecimientos-larga-estadia-para-personas-mayores-certificado-social,Páginas departamentales MIDES,182,Montevideo,Montevideo,Talcahuano,Talcahuano 3226,Talcahuano,3226,,,24870259,,,,,
MIDES-183,ELP-0469,mides_certificado_social,Establecimientos con Certificado Social publicados por MIDES,2024-07-15,https://www.gub.uy/ministerio-desarrollo-social/etiqueta/otros/montevideo-establecimientos-larga-estadia-para-personas-mayores-certificado-social,Páginas departamentales MIDES,183,Montevideo,Montevideo,La Maison,26 De Marzo 3322,26 De Marzo,3322,,,26233232,,,,,
MIDES-184,ELP-0373,mides_certificado_social,Establecimientos con Certificado Social publicados por MIDES,2024-07-15,https://www.gub.uy/ministerio-desarrollo-social/etiqueta/otros/montevideo-establecimientos-larga-estadia-para-personas-mayores-certificado-social,Páginas departamentales MIDES,184,Montevideo,Montevideo,Doña Juana,Francisco Simón 2416,Francisco Simón,2416,,,24833219 / 095190530,,,,,
MIDES-185,ELP-0680,mides_certificado_social,Establecimientos con Certificado Social publicados por MIDES,2024-07-15,https://www.gub.uy/ministerio-desarrollo-social/etiqueta/otros/montevideo-establecimientos-larga-estadia-para-personas-mayores-certificado-social,Páginas departamentales MIDES,185,Montevideo,Montevideo,Saniguet,Av. Millán 3260,Av. Millán,3260,,,22001611,,,,,
MIDES-186,ELP-0517,mides_certificado_social,Establecimientos con Certificado Social publicados por MIDES,2024-07-15,https://www.gub.uy/ministerio-desarrollo-social/etiqueta/otros/montevideo-establecimientos-larga-estadia-para-personas-mayores-certificado-social,Páginas departamentales MIDES,186,Montevideo,Montevideo,Residencial María Belén,José Enrique Rodo 1874,José Enrique Rodo,1874,,,24022173 / 24021874,,,,,
MIDES-187,ELP-0529,mides_certificado_social,Establecimientos con Certificado Social publicados por MIDES,2024-07-15,https://www.gub.uy/ministerio-desarrollo-social/etiqueta/otros/montevideo-establecimientos-larga-estadia-para-personas-mayores-certificado-social,Páginas departamentales MIDES,187,Montevideo,Montevideo,Mi Jazmín,Av. Italia 4444,Av. Italia,4444,,,26131106,,,,,
MIDES-188,ELP-0399,mides_certificado_social,Establecimientos con Certificado Social publicados por MIDES,2024-07-15,https://www.gub.uy/ministerio-desarrollo-social/etiqueta/otros/montevideo-establecimientos-larga-estadia-para-personas-mayores-certificado-social,Páginas departamentales MIDES,188,Montevideo,Montevideo,Estilo De Vida,Br. España 2516,Br. España,2516,,,27106026,,,,,
MIDES-189,ELP-0402,mides_certificado_social,Establecimientos con Certificado Social publicados por MIDES,2024-07-15,https://www.gub.uy/ministerio-desarrollo-social/etiqueta/otros/montevideo-establecimientos-larga-estadia-para-personas-mayores-certificado-social,Páginas departamentales MIDES,189,Montevideo,Montevideo,Estilo De Vida,Echeverriarza 3453,Echeverriarza,3453,,,27076257 / 26221673,,,,,
MIDES-190,ELP-0400,mides_certificado_social,Establecimientos con Certificado Social publicados por MIDES,2024-07-15,https://www.gub.uy/ministerio-desarrollo-social/etiqueta/otros/montevideo-establecimientos-larga-estadia-para-personas-mayores-certificado-social,Páginas departamentales MIDES,190,Montevideo,Montevideo,Estilo De Vida,Luis B. Cavia 2996,Luis B. Cavia,2996,,,27076257 / 27087808,,,,,
MIDES-191,ELP-0344,mides_certificado_social,Establecimientos con Certificado Social publicados por MIDES,2024-07-15,https://www.gub.uy/ministerio-desarrollo-social/etiqueta/otros/montevideo-establecimientos-larga-estadia-para-personas-mayores-certificado-social,Páginas departamentales MIDES,191,Montevideo,Montevideo,Centro Para El Adulto Mayor,Luis De La Torre 712,Luis De La Torre,712,,,27118584,,,,,
MIDES-192,ELP-0684,mides_certificado_social,Establecimientos con Certificado Social publicados por MIDES,2024-07-15,https://www.gub.uy/ministerio-desarrollo-social/etiqueta/otros/montevideo-establecimientos-larga-estadia-para-personas-mayores-certificado-social,Páginas departamentales MIDES,192,Montevideo,Montevideo,Segunda Juventud II,Camino Maldonado 5034,Camino Maldonado,5034,,,25111618,,,,,
MIDES-193,ELP-0423,mides_certificado_social,Establecimientos con Certificado Social publicados por MIDES,2024-07-15,https://www.gub.uy/ministerio-desarrollo-social/etiqueta/otros/montevideo-establecimientos-larga-estadia-para-personas-mayores-certificado-social,Páginas departamentales MIDES,193,Montevideo,Montevideo,Historias De Vida,Juan María Perez 2785,Juan María Perez,2785,,,27114864,,,,,
MIDES-194,ELP-0639,mides_certificado_social,Establecimientos con Certificado Social publicados por MIDES,2024-07-15,https://www.gub.uy/ministerio-desarrollo-social/etiqueta/otros/montevideo-establecimientos-larga-estadia-para-personas-mayores-certificado-social,Páginas departamentales MIDES,194,Montevideo,Montevideo,Residencial Rincón De Luz Cuatro,Rbla. Republica De Chile 4469,Rbla. Republica De Chile,4469,,,26149533,,,,,
MIDES-195,ELP-0511,mides_certificado_social,Establecimientos con Certificado Social publicados por MIDES,2024-07-15,https://www.gub.uy/ministerio-desarrollo-social/etiqueta/otros/montevideo-establecimientos-larga-estadia-para-personas-mayores-certificado-social,Páginas departamentales MIDES,195,Montevideo,Montevideo,Los Robles De Sayago,Quicuyo 974,Quicuyo,974,,,23596544,,,,,
MIDES-196,ELP-0323,mides_certificado_social,Establecimientos con Certificado Social publicados por MIDES,2024-07-15,https://www.gub.uy/ministerio-desarrollo-social/etiqueta/otros/montevideo-establecimientos-larga-estadia-para-personas-mayores-certificado-social,Páginas departamentales MIDES,196,Montevideo,Montevideo,Buenos Tiempos,Dr. Anzalone 6263,Dr. Anzalone,6263,,,23214851,,,,,
MIDES-197,ELP-0362,mides_certificado_social,Establecimientos con Certificado Social publicados por MIDES,2024-07-15,https://www.gub.uy/ministerio-desarrollo-social/etiqueta/otros/montevideo-establecimientos-larga-estadia-para-personas-mayores-certificado-social,Páginas departamentales MIDES,197,Montevideo,Montevideo,Crann Bethadh,Av. Millán 3372,Av. Millán,3372,,,.098445549,,,,,
MIDES-198,ELP-0355,mides_certificado_social,Establecimientos con Certificado Social publicados por MIDES,2024-07-15,https://www.gub.uy/ministerio-desarrollo-social/etiqueta/otros/montevideo-establecimientos-larga-estadia-para-personas-mayores-certificado-social,Páginas departamentales MIDES,198,Montevideo,Montevideo,Claro De Luna,Santiago Gadea 3582,Santiago Gadea,3582,,,24800442,,,,,
MIDES-199,ELP-0305,mides_certificado_social,Establecimientos con Certificado Social publicados por MIDES,2024-07-15,https://www.gub.uy/ministerio-desarrollo-social/etiqueta/otros/montevideo-establecimientos-larga-estadia-para-personas-mayores-certificado-social,Páginas departamentales MIDES,199,Montevideo,Montevideo,Árbol De La Vida,Tomas Villalba 3281,Tomas Villalba,3281,,,23053856,,,,,
MIDES-200,ELP-0417,mides_certificado_social,Establecimientos con Certificado Social publicados por MIDES,2024-07-15,https://www.gub.uy/ministerio-desarrollo-social/etiqueta/otros/montevideo-establecimientos-larga-estadia-para-personas-mayores-certificado-social,Páginas departamentales MIDES,200,Montevideo,Montevideo,Residencial Gutiérrez,Cubo Del Norte 3601,Cubo Del Norte,3601,,,23363601,,,,,
MIDES-201,ELP-0685,mides_certificado_social,Establecimientos con Certificado Social publicados por MIDES,2024-07-15,https://www.gub.uy/ministerio-desarrollo-social/etiqueta/otros/montevideo-establecimientos-larga-estadia-para-personas-mayores-certificado-social,Páginas departamentales MIDES,201,Montevideo,Montevideo,Segunda Juventud III,Av. 8 De Octubre 4635,Av. 8 De Octubre,4635,,,25093856,,,,,
MIDES-202,ELP-0520,mides_certificado_social,Establecimientos con Certificado Social publicados por MIDES,2024-07-15,https://www.gub.uy/ministerio-desarrollo-social/etiqueta/otros/montevideo-establecimientos-larga-estadia-para-personas-mayores-certificado-social,Páginas departamentales MIDES,202,Montevideo,Montevideo,María Violeta,Av. Burgues 2907,Av. Burgues,2907,,,22099801 / 098072907,,,,,
MIDES-203,ELP-0439,mides_certificado_social,Establecimientos con Certificado Social publicados por MIDES,2024-07-15,https://www.gub.uy/ministerio-desarrollo-social/etiqueta/otros/montevideo-establecimientos-larga-estadia-para-personas-mayores-certificado-social,Páginas departamentales MIDES,203,Montevideo,Montevideo,Madre Ana (Instituto De Las Hermanas Del Perpetuo Socorro),Gral. Enrique Martínez 1409,Gral. Enrique Martínez,1409,,,22036273,,,,,
MIDES-204,ELP-0291,mides_certificado_social,Establecimientos con Certificado Social publicados por MIDES,2024-07-15,https://www.gub.uy/ministerio-desarrollo-social/etiqueta/otros/montevideo-establecimientos-larga-estadia-para-personas-mayores-certificado-social,Páginas departamentales MIDES,204,Montevideo,Montevideo,Altos de Carrasco,Cno. Carrasco 6996,Cno. Carrasco,6996,,,26004979 / 092644122,,,,,
MIDES-205,ELP-0319,mides_certificado_social,Establecimientos con Certificado Social publicados por MIDES,2024-07-15,https://www.gub.uy/ministerio-desarrollo-social/etiqueta/otros/montevideo-establecimientos-larga-estadia-para-personas-mayores-certificado-social,Páginas departamentales MIDES,205,Montevideo,Montevideo,Blanes,Juan Manuel Blanes 965,Juan Manuel Blanes,965,,,24134663,,,,,
MIDES-206,ELP-0672,mides_certificado_social,Establecimientos con Certificado Social publicados por MIDES,2024-07-15,https://www.gub.uy/ministerio-desarrollo-social/etiqueta/otros/montevideo-establecimientos-larga-estadia-para-personas-mayores-certificado-social,Páginas departamentales MIDES,206,Montevideo,Montevideo,Saint Michel,Av. Juan Bautista Alberdi 6344,Av. Juan Bautista Alberdi,6344,,,26046780,,,,,
MIDES-207,ELP-0444,mides_certificado_social,Establecimientos con Certificado Social publicados por MIDES,2024-07-15,https://www.gub.uy/ministerio-desarrollo-social/etiqueta/otros/montevideo-establecimientos-larga-estadia-para-personas-mayores-certificado-social,Páginas departamentales MIDES,207,Montevideo,Montevideo,Hogar Nazareth,Bv. Artigas 2255,Bv. Artigas,2255,,,22012133,,,,,
MIDES-208,ELP-0283,mides_certificado_social,Establecimientos con Certificado Social publicados por MIDES,2024-07-15,https://www.gub.uy/ministerio-desarrollo-social/etiqueta/otros/montevideo-establecimientos-larga-estadia-para-personas-mayores-certificado-social,Páginas departamentales MIDES,208,Montevideo,Montevideo,Aires del Prado,Alejandro Fiol De Pereda 1102,Alejandro Fiol De Pereda,1102,,,22009025,,,,,
MIDES-209,ELP-0454,mides_certificado_social,Establecimientos con Certificado Social publicados por MIDES,2024-07-15,https://www.gub.uy/ministerio-desarrollo-social/etiqueta/otros/montevideo-establecimientos-larga-estadia-para-personas-mayores-certificado-social,Páginas departamentales MIDES,209,Montevideo,Montevideo,Jardines De Setiembre,Lido 1685,Lido,1685,,,26008786,,,,,
MIDES-210,ELP-0410,mides_certificado_social,Establecimientos con Certificado Social publicados por MIDES,2024-07-15,https://www.gub.uy/ministerio-desarrollo-social/etiqueta/otros/montevideo-establecimientos-larga-estadia-para-personas-mayores-certificado-social,Páginas departamentales MIDES,210,Montevideo,Montevideo,Fundación Luis Manuel Calleja,Uruguayana 3393,Uruguayana,3393,,,98850245,,,,,
MIDES-211,ELP-0433,mides_certificado_social,Establecimientos con Certificado Social publicados por MIDES,2024-07-15,https://www.gub.uy/ministerio-desarrollo-social/etiqueta/otros/montevideo-establecimientos-larga-estadia-para-personas-mayores-certificado-social,Páginas departamentales MIDES,211,Montevideo,Montevideo,Hogar Español,Av. De Las Instrucciones 981,Av. De Las Instrucciones,981,,,23597271 / 23593221,,,,,
MIDES-212,ELP-0504,mides_certificado_social,Establecimientos con Certificado Social publicados por MIDES,2024-07-15,https://www.gub.uy/ministerio-desarrollo-social/etiqueta/otros/montevideo-establecimientos-larga-estadia-para-personas-mayores-certificado-social,Páginas departamentales MIDES,212,Montevideo,Montevideo,Lizsheyle,Santana 1729,Santana,1729,,,26132795,,,,,
MIDES-213,ELP-0457,mides_certificado_social,Establecimientos con Certificado Social publicados por MIDES,2024-07-15,https://www.gub.uy/ministerio-desarrollo-social/etiqueta/otros/montevideo-establecimientos-larga-estadia-para-personas-mayores-certificado-social,Páginas departamentales MIDES,213,Montevideo,Montevideo,Kala,Carabela 3511,Carabela,3511,,,22014156,,,,,
MIDES-214,ELP-0411,mides_certificado_social,Establecimientos con Certificado Social publicados por MIDES,2024-07-15,https://www.gub.uy/ministerio-desarrollo-social/etiqueta/otros/montevideo-establecimientos-larga-estadia-para-personas-mayores-certificado-social,Páginas departamentales MIDES,214,Montevideo,Montevideo,Fundación Algarrobo,Palmar 2520,Palmar,2520,,,27093842,,,,,
MIDES-215,ELP-0391,mides_certificado_social,Establecimientos con Certificado Social publicados por MIDES,2024-07-15,https://www.gub.uy/ministerio-desarrollo-social/etiqueta/otros/montevideo-establecimientos-larga-estadia-para-personas-mayores-certificado-social,Páginas departamentales MIDES,215,Montevideo,Montevideo,Empatía,Hipólito Yrigoyen 1482,Hipólito Yrigoyen,1482,,,26146646,,,,,
MIDES-216,ELP-0549,mides_certificado_social,Establecimientos con Certificado Social publicados por MIDES,2024-07-15,https://www.gub.uy/ministerio-desarrollo-social/etiqueta/otros/montevideo-establecimientos-larga-estadia-para-personas-mayores-certificado-social,Páginas departamentales MIDES,216,Montevideo,Montevideo,Nuevo Rimac,Jackson 1025,Jackson,1025,,,24182921 / 092250555,,,,,
MIDES-217,ELP-0527,mides_certificado_social,Establecimientos con Certificado Social publicados por MIDES,2024-07-15,https://www.gub.uy/ministerio-desarrollo-social/etiqueta/otros/montevideo-establecimientos-larga-estadia-para-personas-mayores-certificado-social,Páginas departamentales MIDES,217,Montevideo,Montevideo,Mi Casa,Ramon Márquez 3069,Ramon Márquez,3069,,,22002757,,,,,
MIDES-218,ELP-0361,mides_certificado_social,Establecimientos con Certificado Social publicados por MIDES,2024-07-15,https://www.gub.uy/ministerio-desarrollo-social/etiqueta/otros/montevideo-establecimientos-larga-estadia-para-personas-mayores-certificado-social,Páginas departamentales MIDES,218,Montevideo,Montevideo,Costa Del Sol,Av. Gral. Rivera 4831,Av. Gral. Rivera,4831,,,26147306,,,,,
MIDES-219,ELP-0519,mides_certificado_social,Establecimientos con Certificado Social publicados por MIDES,2024-07-15,https://www.gub.uy/ministerio-desarrollo-social/etiqueta/otros/montevideo-establecimientos-larga-estadia-para-personas-mayores-certificado-social,Páginas departamentales MIDES,219,Montevideo,Montevideo,María Mercedes,Cno. Carlos Maria De Pena 4240,Cno. Carlos Maria De Pena,4240,,,23097141 / 23088151,,,,,
MIDES-220,ELP-0325,mides_certificado_social,Establecimientos con Certificado Social publicados por MIDES,2024-07-15,https://www.gub.uy/ministerio-desarrollo-social/etiqueta/otros/montevideo-establecimientos-larga-estadia-para-personas-mayores-certificado-social,Páginas departamentales MIDES,220,Montevideo,Montevideo,Campodimele,Alejandro Fleming 1776,Alejandro Fleming,1776,,,26138670,,,,,
MIDES-221,ELP-0301,mides_certificado_social,Establecimientos con Certificado Social publicados por MIDES,2024-07-15,https://www.gub.uy/ministerio-desarrollo-social/etiqueta/otros/montevideo-establecimientos-larga-estadia-para-personas-mayores-certificado-social,Páginas departamentales MIDES,221,Montevideo,Montevideo,Años Luz,Juan Paullier 1330,Juan Paullier,1330,,,96698169,,,,,
MIDES-222,ELP-0321,mides_certificado_social,Establecimientos con Certificado Social publicados por MIDES,2024-07-15,https://www.gub.uy/ministerio-desarrollo-social/etiqueta/otros/montevideo-establecimientos-larga-estadia-para-personas-mayores-certificado-social,Páginas departamentales MIDES,222,Montevideo,Montevideo,Residencial Boulevard,Bv. Artigas 3028,Bv. Artigas,3028,,,24810810 / 099695648,,,,,
